v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,yWendu,bWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi
大白菜,1.50,1.70,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
洋白菜,1.60,1.80,1.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
生菜,4.40,4.90,4.10,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
韭菜,5.00,5.50,4.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
白萝卜,1.40,1.60,1.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
胡萝卜,3.00,3.30,2.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
土豆,1.80,2.10,1.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
葱头,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
大葱,4.30,4.60,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
生姜,7.00,7.80,6.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
大蒜,8.50,8.80,8.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
芹菜,4.50,5.00,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
莴笋,2.50,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
蒜薹,9.00,10.00,8.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
西红柿,4.70,5.40,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
尖椒,5.50,5.80,5.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
青椒,4.50,4.80,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
茄子,4.80,5.20,4.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
黄瓜,4.20,4.50,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
南瓜,1.80,2.00,1.55,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
冬瓜,2.00,2.20,1.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
香菇,10.50,12.00,10.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
金针菇,11.50,12.50,10.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-13,2018-04-19,6℃,16℃,阴,微风,北风,80,2,良,102.3
大白菜,1.50,1.65,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
洋白菜,1.60,1.80,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
生菜,4.30,4.60,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
韭菜,5.00,5.50,4.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
白萝卜,1.40,1.60,1.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
胡萝卜,3.00,3.30,2.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
土豆,1.80,2.10,1.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
葱头,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
大葱,4.10,4.40,3.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
生姜,7.20,7.80,6.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
大蒜,8.30,8.80,7.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
芹菜,4.20,4.50,3.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
莴笋,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
蒜薹,8.80,9.30,8.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
西红柿,4.60,5.20,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
尖椒,5.40,5.80,5.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
青椒,4.50,4.80,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
茄子,4.60,5.00,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
黄瓜,4.20,4.50,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
南瓜,1.70,1.90,1.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
冬瓜,2.00,2.10,1.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
香菇,10.50,12.00,9.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
金针菇,11.00,12.00,10.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-15,2018-04-19,9℃,16℃,多云,微风,南风,100,2,良,102.3
大白菜,1.50,1.65,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
洋白菜,1.50,1.80,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
生菜,4.20,4.60,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
韭菜,5.00,5.50,4.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
白萝卜,1.40,1.60,1.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
胡萝卜,3.00,3.30,2.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
土豆,1.80,2.10,1.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
葱头,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
大葱,3.90,4.20,3.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
生姜,7.20,7.80,6.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
大蒜,8.50,9.00,7.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
芹菜,4.30,4.50,3.90,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
莴笋,2.30,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
蒜薹,8.50,9.00,8.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
西红柿,4.50,5.00,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
尖椒,5.40,5.80,5.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
青椒,4.60,4.90,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
茄子,4.30,4.80,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
黄瓜,4.20,4.50,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
南瓜,1.70,1.90,1.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
冬瓜,2.00,2.10,1.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
香菇,10.50,12.00,9.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
金针菇,11.00,12.00,10.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-17,2018-04-19,8℃,18℃,小雨~多云,微风,北风,111,3,轻度污染,102.3
大白菜,1.50,1.60,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
洋白菜,1.50,1.80,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
生菜,4.30,4.70,4.10,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
韭菜,5.00,5.50,4.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
白萝卜,1.40,1.60,1.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
胡萝卜,2.90,3.20,2.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
土豆,1.80,2.10,1.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
葱头,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
大葱,3.90,4.10,3.40,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
生姜,7.20,7.80,6.60,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
大蒜,8.50,9.00,7.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
芹菜,4.20,4.40,3.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
莴笋,2.30,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
蒜薹,8.50,9.00,8.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
西红柿,4.50,5.00,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
尖椒,5.50,5.90,5.10,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
青椒,4.60,4.80,4.10,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
茄子,4.30,4.80,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
黄瓜,4.20,4.50,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
南瓜,1.70,1.90,1.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
冬瓜,1.90,2.00,1.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
香菇,10.50,12.00,9.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
金针菇,11.00,12.00,10.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-19,2018-04-19,9℃,22℃,多云,微风,南风,164,4,中度污染,102.3
大白菜,1.50,1.70,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
洋白菜,1.60,1.80,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
生菜,4.40,4.80,4.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
韭菜,5.00,5.50,4.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
白萝卜,1.40,1.60,1.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
胡萝卜,3.10,3.30,2.90,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
土豆,1.80,2.10,1.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
葱头,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
大葱,3.80,4.00,3.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
生姜,7.40,7.90,6.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
大蒜,8.50,9.00,7.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
芹菜,4.20,4.60,3.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
莴笋,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
蒜薹,8.50,9.00,8.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
西红柿,4.60,5.00,4.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
尖椒,5.60,6.00,5.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
青椒,4.60,4.80,4.10,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
茄子,4.20,4.80,3.90,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
黄瓜,4.00,4.50,3.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
南瓜,1.70,1.90,1.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
冬瓜,1.95,2.10,1.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
香菇,10.50,12.00,9.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
金针菇,11.00,12.00,10.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-22,2018-04-19,11℃,14℃,小雨~中雨,微风,北风,38,1,优,102.3
大白菜,1.50,1.80,1.40,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
洋白菜,1.60,1.80,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
生菜,4.30,4.50,3.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
韭菜,4.80,5.20,4.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
白萝卜,1.40,1.60,1.20,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
胡萝卜,3.00,3.30,2.90,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
土豆,1.90,2.10,1.70,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
葱头,2.40,2.80,2.00,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
大葱,3.80,4.00,3.50,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
生姜,7.40,7.90,6.80,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-24,2018-04-19,9℃,16℃,小雨~多云,微风,北风,67,2,良,102.3
大白菜,1.50,1.80,1.40,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-25,2018-04-19,11℃,18℃,阴,微风,南风,113,3,轻度污染,102.3
洋白菜,1.60,1.80,1.30,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-25,2018-04-19,11℃,18℃,阴,微风,南风,113,3,轻度污染,102.3
